Brooklyn,Korean,06C,B
Queens,Bakery Products/Desserts,10A,A
Manhattan,Chinese,04L,A
Brooklyn,Chinese,06C,A
Manhattan,American,06C,A
Manhattan,Chinese,08A,A
Manhattan,American,06D,A
Brooklyn,Bagels/Pretzels,02G,A
Brooklyn,Pancakes/Waffles,04N,A
Manhattan,Chinese,02B,Z
Queens,Other,05D,A
Brooklyn,Eastern European,10F,A
Brooklyn,Spanish,06E,A
Queens,American,08A,A
Brooklyn,Coffee/Tea,10G,A
Queens,Juice, Smoothies, Fruit Salads,10F,A
Brooklyn,Japanese,04M,A
Manhattan,Latin American,06A,N
Manhattan,Chinese,04N,C
Brooklyn,Pizza,08A,B
Bronx,Chinese,09B,A
Manhattan,Vegan,06D,A
Manhattan,Japanese,09C,B
Manhattan,Korean,02B,A
Manhattan,Pizza,05H,B
Manhattan,Bakery Products/Desserts,10F,A
Brooklyn,Coffee/Tea,04L,B
Brooklyn,Coffee/Tea,06C,A
Manhattan,Frozen Desserts,10I,A
Queens,Latin American,10F,A
Brooklyn,American,06E,A
Manhattan,Caribbean,04J,N
Manhattan,Juice, Smoothies, Fruit Salads,08C,A
Queens,Chicken,02B,Z
Manhattan,Chinese,08A,B
Brooklyn,Pizza,04A,Z
Bronx,Spanish,10F,A
Queens,Middle Eastern,28-06,N
Manhattan,Other,06F,A
Queens,Pizza,04N,N
Queens,American,10F,A
Queens,American,10F,A
Brooklyn,Donuts,04A,A
Manhattan,Australian,04N,C
Bronx,Seafood,04H,A
Queens,Chinese,02B,B
Queens,Korean,04J,N
Manhattan,American,10F,N
Bronx,Chinese,06A,B
Brooklyn,Sandwiches,10G,A
Brooklyn,Coffee/Tea,03A,A
Brooklyn,American,04H,A
Brooklyn,Pizza,06C,A
Queens,Latin American,10G,A
Queens,American,02G,A
Queens,Indian,10F,N
Manhattan,Donuts,08A,A
Staten Island,Tex-Mex,04A,B
Brooklyn,Coffee/Tea,28-06,A
Manhattan,American,04C,A
Bronx,Other,10G,N
Manhattan,Coffee/Tea,04N,A
Brooklyn,Bakery Products/Desserts,04L,A
Bronx,Bottled Beverages,06C,B
Brooklyn,Mexican,08A,A
Manhattan,American,10F,A
Manhattan,American,06D,B
Brooklyn,Coffee/Tea,06D,A
Staten Island,Seafood,10F,A
Staten Island,Mexican,04A,A
Brooklyn,Other,10G,B
Manhattan,Hamburgers,10F,A
Queens,Chicken,04L,A
Manhattan,Other,08B,A
Brooklyn,Bottled Beverages,04C,A
Queens,Sandwiches/Salads/Mixed Buffet,02B,Z
Manhattan,Italian,10F,A
Manhattan,Chicken,10F,A
Queens,Spanish,09B,A
Queens,Coffee/Tea,06C,A
Queens,Latin American,06C,A
Brooklyn,American,04N,A
Bronx,Pizza,10F,Z
Manhattan,Juice, Smoothies, Fruit Salads,06A,A
Queens,Bottled Beverages,10G,A
Manhattan,Southeast Asian,08A,C
Manhattan,Latin American,09B,A
Manhattan,Fusion,08A,A
Queens,Spanish,10B,A
Manhattan,Coffee/Tea,02G,A
Manhattan,Chinese/Cuban,04H,A
Manhattan,French,10B,A
Brooklyn,Jewish/Kosher,02B,A
Brooklyn,Japanese,10B,N
Brooklyn,Pizza,10B,A
Brooklyn,Chinese,08A,A
Manhattan,Italian,10D,N
Bronx,Latin American,10F,A
Queens,Chinese,10F,A
Queens,Japanese,04E,N
Brooklyn,Chinese,06D,A
Brooklyn,Seafood,04N,A
Queens,American,10F,A
Brooklyn,Chinese,10F,A
Bronx,American,04L,A
Staten Island,Latin American,04C,N
Manhattan,American,04L,A
Brooklyn,Other,06C,A
Bronx,Latin American,02B,C
Queens,Juice, Smoothies, Fruit Salads,10F,A
Staten Island,American,04M,C
Queens,Caribbean,06C,B
Manhattan,American,06C,N
Brooklyn,Chicken,10F,A
Brooklyn,Bakery Products/Desserts,04A,C
Queens,Tex-Mex,06C,A
Manhattan,Middle Eastern,06C,A
Queens,Pizza,10F,A
Queens,American,10B,A
Manhattan,Donuts,09A,A
Manhattan,Spanish,04A,B
Brooklyn,Pizza,06F,A
Brooklyn,Pizza,04L,C
Queens,Latin American,06D,B
Manhattan,American,10J,A
Bronx,Chicken,04N,B
Manhattan,Japanese,10B,B
Queens,Spanish,06E,A
Brooklyn,Caribbean,10B,A
Manhattan,Asian/Asian Fusion,10B,B
Manhattan,Coffee/Tea,08A,A
Brooklyn,Latin American,04L,C
Manhattan,American,04N,A
Staten Island,Japanese,02G,A
Manhattan,Indian,09C,A
Bronx,Latin American,08A,B
Brooklyn,Caribbean,08B,B
Manhattan,Asian/Asian Fusion,02B,B
Brooklyn,Frozen Desserts,08A,A
Manhattan,American,04M,A
Manhattan,Donuts,06E,A
Manhattan,Bakery Products/Desserts,10F,A
Manhattan,Coffee/Tea,02B,Z
Queens,Spanish,09E,N
Brooklyn,Japanese,10F,A
Bronx,Latin American,10F,A
Staten Island,Mexican,10F,A
Manhattan,Italian,04N,A
Manhattan,Chinese,04N,A
Manhattan,Continental,06C,C
Manhattan,Peruvian,08A,A
Manhattan,Pizza,10B,Z
Staten Island,Mexican,02B,B
Queens,New American,02B,A
Manhattan,Mexican,10F,A
Bronx,Latin American,06C,A
Brooklyn,Italian,08A,A
Brooklyn,Juice, Smoothies, Fruit Salads,04A,N
Queens,Other,06C,A
Manhattan,Coffee/Tea,06C,A
Queens,Spanish,08A,A
Manhattan,American,10F,B
Brooklyn,American,10F,A
Bronx,Italian,08A,A
Brooklyn,Italian,06C,A
Manhattan,Mexican,09C,A
Queens,American,06E,A
Queens,Latin American,09C,A
Brooklyn,Mexican,08A,A
Manhattan,Sandwiches,10F,A
Brooklyn,American,08A,C
Brooklyn,Tex-Mex,10F,A
Manhattan,Middle Eastern,02B,C
Manhattan,Mexican,10B,A
Queens,Latin American,10H,A
Manhattan,Chinese,06F,A
Brooklyn,Donuts,10F,A
Bronx,Juice, Smoothies, Fruit Salads,02B,A
Brooklyn,Chinese,06C,A
Manhattan,Bakery Products/Desserts,10E,A
Manhattan,American,04H,A
Manhattan,Bakery Products/Desserts,02B,A
Queens,Middle Eastern,04A,C
Queens,Latin American,03B,C
Queens,Other,09A,N
Queens,Spanish,06C,C
Brooklyn,Chicken,10F,A
Manhattan,Latin American,04L,C
Queens,Indian,02G,N
Manhattan,Juice, Smoothies, Fruit Salads,06D,A
Manhattan,Italian,08C,A
Queens,Sandwiches,08A,A
Queens,Bangladeshi,05D,Z
Brooklyn,Jewish/Kosher,06D,P
Staten Island,Bagels/Pretzels,06F,A
Bronx,Pizza,10E,A
Manhattan,American,10F,A
Manhattan,Chinese,10F,B
Brooklyn,Pizza,10F,A
Brooklyn,Pizza,09A,A
Manhattan,Italian,08C,Z
Bronx,Tex-Mex,02B,A
Brooklyn,Jewish/Kosher,03A,Z
Brooklyn,American,10F,A
Staten Island,Bakery Products/Desserts,04L,P
Manhattan,Mexican,02B,N
Queens,Pizza,04N,A
Brooklyn,Chicken,10F,A
Brooklyn,Soul Food,05F,C
Brooklyn,Tex-Mex,06F,A
Manhattan,American,04H,A
Brooklyn,Chinese,06D,B
Brooklyn,Sandwiches,06D,A
Manhattan,American,04N,A
Manhattan,Coffee/Tea,10F,A
Queens,Asian/Asian Fusion,06C,A
Staten Island,Pizza,10B,A
Brooklyn,Spanish,10B,A
Bronx,Seafood,04H,C
Manhattan,American,10G,A
Queens,American,06C,B
Manhattan,Polish,08A,B
Queens,Latin American,09E,A
Brooklyn,Chinese,06E,B
Brooklyn,Italian,03B,A
Bronx,Pizza,02G,A
Manhattan,American,04H,A
Manhattan,African,10F,A
Bronx,Latin American,06C,B
Manhattan,American,06D,A
Brooklyn,Coffee/Tea,10F,A
Manhattan,Steakhouse,10E,A
Manhattan,Hamburgers,06D,A
Brooklyn,Southeast Asian,10F,B
Brooklyn,Coffee/Tea,10B,N
Manhattan,Coffee/Tea,10F,A
Manhattan,Juice, Smoothies, Fruit Salads,05D,C
Brooklyn,Latin American,02G,A
Brooklyn,American,10H,A
Brooklyn,Coffee/Tea,10F,A
Queens,Chinese,04L,Z
Brooklyn,Donuts,06E,A
Queens,American,06C,A
Staten Island,Chinese,10F,A
Manhattan,Indian,28-06,N
Manhattan,Thai,08A,C
Queens,Coffee/Tea,02B,A
Queens,Bagels/Pretzels,02G,C
Queens,Chinese,02B,A
Bronx,Bottled Beverages,10A,P
Staten Island,Mexican,04M,B
Queens,American,10B,A
Manhattan,Coffee/Tea,02B,Z
Manhattan,Asian/Asian Fusion,06D,A
Bronx,Mexican,06C,N
Queens,Chinese,09B,A
Queens,Greek,08A,A
Queens,Chicken,06C,A
Bronx,Chinese,04N,Z
Brooklyn,Seafood,10F,A
Bronx,Chicken,02G,C
Queens,Japanese,06D,A
Manhattan,Coffee/Tea,06D,A
Queens,Bagels/Pretzels,04A,A
Brooklyn,Mediterranean,06C,A
Brooklyn,Chinese,10B,A
Brooklyn,American,04N,A
Manhattan,American,06D,A
Manhattan,Coffee/Tea,04H,A
Brooklyn,Bagels/Pretzels,10F,A
Manhattan,Japanese,02A,Z
Brooklyn,Indian,10F,B
Bronx,Chicken,10F,A
Bronx,Spanish,10B,A
Queens,Mexican,02G,C
Brooklyn,Bottled Beverages,10G,A
Manhattan,Bakery Products/Desserts,10F,N
Queens,Chinese,10B,A
Manhattan,Tex-Mex,10G,A
Brooklyn,Chinese,02G,C
Bronx,American,08C,B
Queens,Bottled Beverages,06D,A
Manhattan,Ethiopian,02G,A
Manhattan,Pizza,06C,B
Manhattan,Peruvian,09E,A
Manhattan,Irish,08A,A
Brooklyn,Mexican,02G,B
Manhattan,Donuts,10B,A
Staten Island,Tex-Mex,04A,A
Brooklyn,Pizza,04M,A
Manhattan,Spanish,08A,A
Brooklyn,Pancakes/Waffles,10F,A
Brooklyn,American,10B,A
Queens,English,10H,A
Manhattan,American,10G,A
Brooklyn,American,04K,B
Queens,Caribbean,06E,B
Manhattan,Chicken,10F,A
Bronx,American,06A,A
Brooklyn,Caribbean,10F,A
Manhattan,American,10B,A
Manhattan,Jewish/Kosher,02B,A
Queens,American,08A,B
Brooklyn,Sandwiches,06D,C
Bronx,Hamburgers,10F,A
Manhattan,Caribbean,04L,A
Manhattan,Mexican,10B,A
Brooklyn,Middle Eastern,06B,Z
Queens,Chicken,04M,C
Brooklyn,Chicken,02B,A
Manhattan,Soups/Salads/Sandwiches,05D,A
Manhattan,Coffee/Tea,10F,A
Brooklyn,Tex-Mex,10B,A
Manhattan,American,08A,A
Brooklyn,Chinese,10F,B
Queens,Chinese,02G,A
Manhattan,Coffee/Tea,04N,A
Brooklyn,Bangladeshi,10F,A
Bronx,Chinese,02G,A
Queens,Bakery Products/Desserts,10E,A
Brooklyn,Chinese,10F,A
Brooklyn,Indian,02B,C
Queens,Korean,10G,A
Brooklyn,Japanese,02B,A
Queens,Japanese,09B,A
Brooklyn,Coffee/Tea,06D,A
Manhattan,Coffee/Tea,04N,Z
Brooklyn,American,06D,A
Manhattan,Hawaiian,10B,N
Brooklyn,Caribbean,28-06,N
Manhattan,American,06D,A
Brooklyn,Hamburgers,06D,A
Queens,Chinese,06C,N
Queens,Greek,02H,A
Bronx,Juice, Smoothies, Fruit Salads,10B,A
Brooklyn,Japanese,10F,A
Staten Island,Pizza,10F,A
Queens,Asian/Asian Fusion,04H,B
Queens,Pizza,04C,A
Queens,Coffee/Tea,10A,A
Brooklyn,Donuts,09C,A
Manhattan,African,09B,B
Brooklyn,Latin American,04L,B
Manhattan,Italian,04N,C
Manhattan,Chinese,06D,A
Queens,Spanish,06C,A
Brooklyn,Other,10B,N
Bronx,Coffee/Tea,06D,A
Bronx,Fusion,10F,N
Queens,Thai,04L,B
Brooklyn,Coffee/Tea,04A,B
Queens,Donuts,08A,A
Queens,Spanish,10F,A
Manhattan,Italian,10F,A
Brooklyn,Bangladeshi,10F,C
Brooklyn,Mexican,06C,A
Manhattan,Thai,08C,C
Brooklyn,Bottled Beverages,10B,A
Queens,Bakery Products/Desserts,02G,A
Manhattan,Coffee/Tea,06A,A
Queens,Chinese,09C,A
Manhattan,Chinese,10F,A
Manhattan,Indian,10F,A
Bronx,Latin American,04L,A
Brooklyn,Coffee/Tea,10F,A
Queens,Hamburgers,06D,A
Manhattan,American,08A,A
Manhattan,American,08A,A
Brooklyn,Middle Eastern,10F,A
Manhattan,Mediterranean,08A,A
Queens,Bakery Products/Desserts,10F,A
Manhattan,Caribbean,10F,P
Manhattan,Coffee/Tea,10F,A
Manhattan,American,10H,A
Bronx,Spanish,10F,A
Queens,Chinese,02G,A
Manhattan,Tex-Mex,10F,A
Manhattan,Korean,06F,A
Brooklyn,Vegan,10H,A
Queens,American,08A,A
Manhattan,Mexican,04A,A
Brooklyn,American,08A,A
Brooklyn,Pizza,04A,A
Manhattan,American,10G,A
Manhattan,Latin American,06D,A
Manhattan,Coffee/Tea,02G,A
Bronx,Pizza,10B,A
Brooklyn,Pizza,10F,A
Manhattan,American,02B,A
Manhattan,Mexican,08A,C
Manhattan,Vegan,02G,C
Queens,Mexican,06F,A
Brooklyn,American,06D,A
Manhattan,American,10B,A
Manhattan,Coffee/Tea,08A,C
Brooklyn,Coffee/Tea,10I,A
Brooklyn,Mexican,08A,B
Queens,Indian,05H,N
Brooklyn,African,10F,A
Bronx,Mexican,10B,A
Brooklyn,Hamburgers,02B,A
Brooklyn,Frozen Desserts,10F,A
Manhattan,Bagels/Pretzels,06D,A
Queens,Chinese,02B,C
Manhattan,American,08A,A
Manhattan,Tex-Mex,04K,C
Manhattan,American,28-06,C
Brooklyn,American,10B,N
Manhattan,Coffee/Tea,06D,A
Manhattan,American,08A,A
Manhattan,American,10G,A
Manhattan,Vegetarian,08A,A
Manhattan,Bakery Products/Desserts,04J,A
Manhattan,Coffee/Tea,10F,A
Manhattan,Mediterranean,06D,A
Manhattan,American,08A,A
Brooklyn,Creole,04A,C
Queens,Latin American,06A,C
Brooklyn,Chicken,04L,A
Manhattan,Korean,04J,A
Manhattan,Pizza,02H,A
Bronx,Pizza,06C,A
Queens,American,10F,A
Manhattan,Salads,10F,A
Queens,Chinese,05D,Z
Queens,American,06C,B
Brooklyn,Bagels/Pretzels,10B,A
Brooklyn,Bagels/Pretzels,08A,C
Manhattan,Chinese,02G,A
Brooklyn,Italian,08A,A
Brooklyn,Bottled Beverages,06C,A
Queens,Indonesian,10F,A
Staten Island,Pizza,10E,A
Brooklyn,Italian,06C,A
Queens,Korean,06A,B
Queens,Indian,06D,A
Bronx,American,06D,A
Brooklyn,Pizza,10G,A
Manhattan,Spanish,10F,A
Manhattan,Hamburgers,10E,N
Bronx,Latin American,06D,B
Manhattan,French,10F,Z
Queens,Spanish,09E,B
Manhattan,Irish,02H,A
Brooklyn,Juice, Smoothies, Fruit Salads,10F,A
Manhattan,Eastern European,08C,A
Manhattan,Italian,06C,A
Brooklyn,American,06C,A
Brooklyn,Chicken,05D,Z
Queens,Latin American,02B,A
Queens,Tex-Mex,10F,A
Queens,American,10F,A
Staten Island,Mediterranean,08A,A
Manhattan,American,02G,A
Brooklyn,Chinese,02B,A
Queens,Coffee/Tea,06A,C
Manhattan,American,06D,A
Manhattan,Japanese,10B,C
Queens,Juice, Smoothies, Fruit Salads,06C,N
Bronx,Latin American,08A,A
Manhattan,American,10B,C
Bronx,Juice, Smoothies, Fruit Salads,10B,N
Queens,Caribbean,04L,A
Manhattan,Chicken,06E,A
Brooklyn,Korean,10F,A
Queens,Bakery Products/Desserts,04J,A
Queens,Chicken,02B,A
Brooklyn,American,06C,A
Bronx,Spanish,10F,B
Bronx,Pizza,10G,A
Queens,Latin American,09E,A
Queens,American,04N,A
Brooklyn,Creole,04A,A
Brooklyn,Korean,06F,A
Queens,American,06C,B
Queens,American,04M,A
Queens,Mexican,06C,A
Brooklyn,Other,02B,N
Queens,Latin American,08A,A
Bronx,Chinese,04L,C
Bronx,Juice, Smoothies, Fruit Salads,06F,A
Manhattan,Italian,06C,B
Bronx,Chicken,10F,A
Manhattan,Coffee/Tea,04A,C
Bronx,Hamburgers,06D,A
Brooklyn,Bottled Beverages,08A,N
Manhattan,Japanese,04K,A
Bronx,Spanish,02G,N
Manhattan,Mexican,08A,C
Bronx,American,06C,A
Queens,Turkish,02B,A
Manhattan,Coffee/Tea,10B,C
Brooklyn,African,10B,C
Manhattan,Italian,10H,A
Manhattan,American,10B,C
Brooklyn,Chinese,04H,A
Queens,Coffee/Tea,06C,A
Manhattan,American,06D,A
Manhattan,Asian/Asian Fusion,02A,A
Manhattan,Asian/Asian Fusion,02B,C
Brooklyn,Jewish/Kosher,02B,A
Manhattan,Bakery Products/Desserts,10F,A
Queens,Coffee/Tea,10B,A
Brooklyn,Tex-Mex,10F,A
Brooklyn,Turkish,06C,A
Brooklyn,American,10B,A
Manhattan,Sandwiches,10F,B
Brooklyn,American,28-06,Z
Manhattan,Coffee/Tea,10B,A
Manhattan,American,10F,A
Manhattan,American,06D,A
Brooklyn,Asian/Asian Fusion,09B,A
Queens,Korean,04L,A
Bronx,American,08A,B
Brooklyn,Soul Food,04N,A
Staten Island,Pizza,06C,B
Manhattan,French,06D,A
Brooklyn,Juice, Smoothies, Fruit Salads,10F,N
Staten Island,Pizza,08C,A
Manhattan,Tex-Mex,06A,A
Queens,Sandwiches,10D,A
Brooklyn,Pizza,10B,A
Bronx,Pizza,04C,B
Bronx,Latin American,04L,P
Manhattan,Coffee/Tea,06F,A
Manhattan,American,02B,B
Bronx,Latin American,10F,A
Manhattan,American,10F,A
Brooklyn,French,06D,A
Manhattan,American,04M,C
Brooklyn,Caribbean,03I,A
Queens,Caribbean,02B,C
Manhattan,Bakery Products/Desserts,10F,A
Queens,Asian/Asian Fusion,02B,A
Staten Island,American,06D,A
Brooklyn,Hamburgers,10B,A
Bronx,Chicken,02G,N
Manhattan,American,10F,A
Manhattan,Hamburgers,10F,A
Manhattan,American,06D,A
Brooklyn,African,08A,N
Manhattan,American,10B,N
Queens,Hamburgers,08B,A
Brooklyn,Coffee/Tea,04H,A
Manhattan,Indian,10F,C
Manhattan,Mexican,08A,A
Manhattan,Italian,10E,A
Brooklyn,Hamburgers,10F,A
Brooklyn,Sandwiches/Salads/Mixed Buffet,10B,A
Manhattan,American,10H,B
Manhattan,Irish,06D,C
Queens,Latin American,02G,A
Brooklyn,Mexican,10B,B
Manhattan,Coffee/Tea,08A,A
Staten Island,Japanese,02G,A
Manhattan,American,10F,P
Manhattan,Pizza,08C,B
Brooklyn,Chinese,10B,A
Staten Island,Chinese,02G,B
Brooklyn,Coffee/Tea,10F,A
Manhattan,Chinese,06E,A
Brooklyn,Eastern European,10B,A
Manhattan,Bakery Products/Desserts,10F,A
Brooklyn,American,08C,A
Manhattan,Mediterranean,04H,B
Queens,Southeast Asian,10F,Z
Manhattan,Coffee/Tea,04L,C
Manhattan,American,08A,A
Manhattan,American,06D,A
Bronx,American,06C,A
Manhattan,Salads,04N,A
Brooklyn,Chinese,08A,Z
Manhattan,American,10F,A
Manhattan,Asian/Asian Fusion,10F,A
Queens,Mexican,06D,C
Manhattan,American,08A,A
Brooklyn,Donuts,10F,A
Brooklyn,Bangladeshi,10F,C
Brooklyn,Jewish/Kosher,10F,A
Queens,Jewish/Kosher,04L,A
Manhattan,Chinese,06F,A
Manhattan,Japanese,02G,A
Queens,Donuts,10F,A
Manhattan,Pizza,10F,A
Manhattan,Tex-Mex,06D,A
Manhattan,Seafood,10F,Z
Manhattan,Japanese,10F,A
Bronx,Pizza,10G,A
Queens,Spanish,08A,A
Brooklyn,Donuts,10F,A
Queens,Chinese,10D,A
Manhattan,American,06A,A
Bronx,Pizza,02B,A
Manhattan,Chicken,04K,A
Queens,Chinese,10F,A
Manhattan,American,06C,N
Manhattan,Juice, Smoothies, Fruit Salads,08A,A
Bronx,American,10G,A
Queens,Donuts,02G,A
Manhattan,American,10F,A
Queens,American,10F,A
Manhattan,Bakery Products/Desserts,10E,B
Manhattan,Chinese,04L,B
Bronx,Pizza,04J,C
Queens,Seafood,04H,B
Queens,Indian,06A,B
Queens,Chicken,04A,C
Manhattan,Korean,06D,A
Manhattan,Chinese,03A,N
Brooklyn,Mexican,04L,A
Queens,Chinese,04L,N
Queens,Sandwiches,10F,A
Manhattan,American,10F,A
Manhattan,Italian,06D,A
Brooklyn,African,06E,A
Staten Island,Bakery Products/Desserts,10F,A
Manhattan,Asian/Asian Fusion,02G,N
Manhattan,Jewish/Kosher,04M,B
Manhattan,American,10G,A
Bronx,American,04L,C
Manhattan,Latin American,10F,A
Manhattan,Bakery Products/Desserts,04L,B
Manhattan,Spanish,10F,A
Staten Island,Hamburgers,10F,A
Queens,Pancakes/Waffles,04L,N
Queens,Filipino,09E,A
Queens,Asian/Asian Fusion,04N,A
Brooklyn,American,02B,A
Queens,Pizza,04N,A
Manhattan,Tex-Mex,06A,B
Manhattan,Coffee/Tea,10B,A
Brooklyn,Bakery Products/Desserts,10F,A
Bronx,Coffee/Tea,10F,A
Brooklyn,Jewish/Kosher,10F,A
Manhattan,Caribbean,09C,A
Brooklyn,Caribbean,02H,A
Queens,Latin American,04L,B
Bronx,Chicken,04N,B
Staten Island,Donuts,09B,A
Manhattan,Spanish,10B,N
Queens,Coffee/Tea,04L,A
Brooklyn,American,10B,N
Brooklyn,Chinese,06A,Z
Brooklyn,Caribbean,05D,B
Brooklyn,Juice, Smoothies, Fruit Salads,05H,A
Manhattan,Seafood,08B,A
Manhattan,Coffee/Tea,08C,C
Queens,Pizza,06D,A
Manhattan,Other,04M,A
Manhattan,Latin American,10G,A
Brooklyn,Latin American,09C,A
Queens,Caribbean,05D,C
Manhattan,American,10G,A
Brooklyn,American,06C,A
Queens,Bangladeshi,02B,A
Manhattan,American,10B,A
Brooklyn,American,05D,C
Brooklyn,Frozen Desserts,04L,A
Queens,Juice, Smoothies, Fruit Salads,05D,A
Manhattan,Juice, Smoothies, Fruit Salads,10F,A
Manhattan,American,10F,A
Manhattan,Japanese,10F,B
Manhattan,Italian,06A,A
Brooklyn,American,06F,A
Queens,Bakery Products/Desserts,02G,A
Manhattan,American,06C,A
Queens,Donuts,08A,A
Staten Island,Japanese,10F,A
Manhattan,Pizza,08A,P
Manhattan,Mediterranean,08A,N
Manhattan,Bakery Products/Desserts,02G,A
Brooklyn,Mexican,08B,A
Brooklyn,Turkish,08C,A
Manhattan,Coffee/Tea,10F,A
Queens,Bagels/Pretzels,06C,A
Manhattan,Other,09C,A
Queens,Latin American,06D,A
Manhattan,Italian,08A,A
Manhattan,American,04N,A
Queens,Greek,10F,C
Queens,American,06D,A
Queens,African,08A,A
Bronx,Chinese,06C,A
Manhattan,Bakery Products/Desserts,09C,A
Bronx,American,04N,A
Queens,Bakery Products/Desserts,02B,B
Manhattan,Eastern European,10E,A
Queens,American,10F,A
Manhattan,Coffee/Tea,04N,C
Manhattan,Seafood,10B,A
Bronx,Hamburgers,04N,A
Manhattan,Italian,08C,A
Manhattan,Sandwiches/Salads/Mixed Buffet,10F,A
Brooklyn,Italian,10F,A
Manhattan,French,09C,A
Manhattan,Japanese,02B,A
Brooklyn,Sandwiches,10F,A
Queens,Chinese,06F,A
Manhattan,Bakery Products/Desserts,10F,A
Brooklyn,Sandwiches,06D,A
Manhattan,Coffee/Tea,06D,A
Queens,Asian/Asian Fusion,06A,A
Bronx,African,10G,Z
Brooklyn,Asian/Asian Fusion,06D,A
Bronx,Chinese,10B,A
Manhattan,American,10F,A
Staten Island,Jewish/Kosher,08A,A
Manhattan,Pizza,10E,N
Queens,Chinese,05D,N
Brooklyn,Chinese,10F,A
Queens,Japanese,10F,A
Bronx,Chicken,08A,A
Manhattan,Spanish,06E,B
Brooklyn,Middle Eastern,04L,A
Manhattan,Italian,08A,B
Manhattan,Sandwiches,02G,A
Manhattan,Japanese,06D,A
Queens,Middle Eastern,10D,A
Queens,Korean,04J,N
Queens,Tapas,04L,A
Queens,Chinese,06F,A
Queens,Tex-Mex,10G,A
Manhattan,Chinese,08C,N
Manhattan,Vegetarian,10F,A
Queens,Chinese,02G,A
Bronx,Latin American,10F,A
Manhattan,Sandwiches/Salads/Mixed Buffet,02G,A
Brooklyn,Caribbean,02H,A
Brooklyn,American,06A,A
Queens,American,10E,A
Manhattan,Donuts,10A,A
Queens,Coffee/Tea,04N,B
Brooklyn,Hotdogs/Pretzels,04A,A
Manhattan,Bakery Products/Desserts,10F,A
Queens,Chinese,04L,C
Manhattan,Italian,04H,A
Staten Island,Donuts,06D,A
Manhattan,Spanish,09E,A
Brooklyn,Coffee/Tea,06D,A
Manhattan,Chinese,06D,A
Bronx,Irish,10F,A
Manhattan,Juice, Smoothies, Fruit Salads,04P,Z
Manhattan,American,04L,A
Bronx,Pizza,10B,A
Brooklyn,Latin American,09C,A
Queens,Chinese,02B,A
Manhattan,Pizza,06C,N
Bronx,American,02G,A
Queens,Latin American,09E,C
Queens,Chinese,10F,A
Manhattan,Hamburgers,09B,A
Queens,Pakistani,10C,A
Bronx,Chinese,02B,A
Bronx,American,04L,A
Brooklyn,Caribbean,10F,A
Manhattan,Chicken,10F,Z
Brooklyn,Mexican,06C,A
Queens,Bakery Products/Desserts,06C,A
Queens,American,08A,Z
Bronx,Spanish,06D,N
Bronx,Latin American,06A,A
Brooklyn,French,04K,B
Manhattan,Mediterranean,10E,C
Brooklyn,Latin American,04N,A
Manhattan,American,06F,A
Manhattan,American,06E,A
Manhattan,American,06D,A
Manhattan,Pizza,04A,C
Queens,Chinese,02G,Z
Queens,Bangladeshi,04N,A
Queens,Spanish,08A,A
Queens,American,02B,A
Manhattan,Other,09E,N
Manhattan,Vegan,06C,A
Manhattan,Donuts,10B,A
Manhattan,Bakery Products/Desserts,10F,A
Queens,Japanese,10B,A
Brooklyn,Bagels/Pretzels,06C,C
Brooklyn,American,10F,A
Brooklyn,Coffee/Tea,10F,A
Queens,American,08A,A
Brooklyn,Pizza,04M,A
Manhattan,American,08A,A
Brooklyn,Middle Eastern,10F,A
Brooklyn,Coffee/Tea,10F,A
Manhattan,Japanese,04A,A
Brooklyn,Seafood,09B,A
Queens,American,08C,C
Queens,Donuts,28-06,A
Manhattan,French,06C,A
Staten Island,Chinese,10F,A
Brooklyn,Juice, Smoothies, Fruit Salads,06C,A
Bronx,Pizza,10F,A
Manhattan,Salads,10E,A
Bronx,Middle Eastern,04M,A
Manhattan,Italian,10H,A
Queens,Coffee/Tea,04A,B
Queens,Other,06D,A
Manhattan,Korean,10D,A
Queens,American,02B,A
Manhattan,Donuts,10H,A
Queens,Korean,08C,N
Brooklyn,Latin American,04L,A
Queens,Moroccan,06F,Z
Manhattan,American,04N,Z
Brooklyn,Japanese,06C,A
Manhattan,Indian,06C,A
Brooklyn,Chicken,04A,A
Brooklyn,American,09C,A
Queens,Bakery Products/Desserts,04N,A
Queens,Thai,02B,A
Manhattan,Chinese,08A,C
Bronx,Bakery Products/Desserts,09B,C
Brooklyn,Hamburgers,10F,A
Manhattan,Italian,08A,C
Staten Island,Seafood,06F,N
Brooklyn,Mexican,10F,A
Brooklyn,Chinese,08A,A
Brooklyn,American,08C,A
Brooklyn,Donuts,06C,A
Brooklyn,Salads,02G,A
Manhattan,American,10F,A
Bronx,Italian,10H,A
Brooklyn,American,10B,A
Brooklyn,Chinese,10F,A
Queens,Latin American,06D,A
Manhattan,Bakery Products/Desserts,10B,A
Brooklyn,Tex-Mex,09E,A
Manhattan,Indian,04C,B
Brooklyn,American,05D,A
Queens,Indian,08A,B
Manhattan,German,10B,A
Queens,Mexican,02B,B
Manhattan,Latin American,10F,A
Brooklyn,American,10F,C
Queens,Indian,02B,B
Queens,Other,06D,A
Queens,American,10F,A
Manhattan,Mediterranean,06D,C
Queens,Tex-Mex,02G,A
Bronx,American,06E,A
Brooklyn,Spanish,06D,A
Manhattan,Coffee/Tea,04A,A
